transaction_id,customer_id,product_id,store_id,cantidad,importe,fecha
TX06919,C0256,P002,T04,2,277.21,2024-11-03
TX06920,C0626,P013,T05,1,227.39,2024-03-11
TX06921,C0505,P043,T03,2,1384.72,2023-02-19
TX06922,C0984,P004,T04,1,138.07,2025-03-28
TX06923,C0470,P028,T04,1,137.27,2024-03-30
TX06924,C0072,P028,T01,1,234.73,2024-09-25
TX06925,C0972,P014,T05,1,80.33,2024-12-30
TX06926,C0840,P047,T01,1,147.45,2024-01-06
TX06927,C0172,P022,T04,1,201.16,2024-01-13
TX06928,C0905,P025,T04,1,343.11,2024-03-07
TX06929,C0354,P010,T03,1,329.55,2025-09-26
TX06930,C0391,P016,T03,2,355.15,2023-12-06
TX06931,C0907,P031,T01,2,122.78,2023-12-29
TX06932,C0542,P013,T02,1,115.53,2025-05-31
TX06933,C0133,P027,T04,1,154.31,2024-09-02
TX06934,C0382,P039,T04,1,38.31,2025-02-14
TX06935,C0727,P033,T04,1,329.23,2025-03-01
TX06936,C0166,P048,T05,1,383.18,2023-12-13
TX06937,C0600,P018,T03,1,394.29,2023-02-08
TX06938,C0710,P016,T05,1,217.65,2025-05-24
TX06939,C0361,P040,T03,1,52.94,2024-09-05
TX06940,C0707,P018,T01,2,390.51,2024-04-11
TX06941,C0879,P045,T02,2,226.9,2023-02-26
TX06942,C0482,P008,T04,1,92.43,2025-08-18
TX06943,C0395,P027,T05,1,71.38,2024-02-21
TX06944,C0257,P032,T04,1,318.32,2023-01-05
TX06945,C0614,P006,T02,1,323.92,2023-06-07
TX06946,C0876,P025,T02,1,310.47,2024-01-05
TX06947,C0336,P002,T01,1,111.37,2023-07-23
TX06948,C0404,P024,T02,1,372.71,2024-05-11
TX06949,C0415,P026,T02,1,-130.61,2023-01-10
TX06950,C0569,P038,T05,1,670.64,2023-04-04
TX06951,C0232,P012,T02,1,246.03,2025-05-23
TX06952,C0817,P031,T02,1,62.71,2024-12-13
TX06953,C0301,P039,T01,2,380.46,2023-07-20
TX06954,C0718,P043,T04,1,141.68,2023-01-29
TX06955,C0526,P001,T01,1,269.34,2023-06-12
TX06956,C0593,P030,T04,2,340.3,2024-03-11
TX06957,C0173,P012,T03,2,221.25,2024-06-10
TX06958,C0737,P014,T05,2,202.76,2025-02-02
TX06959,C0189,P005,T03,1,207.27,2025-06-10
TX06960,C0109,P040,T05,1,391.02,2023-04-30
TX06961,C0561,P046,T05,1,565.44,2023-10-16
TX06962,C0722,P035,T02,2,340.63,2023-04-20
TX06963,C0053,P003,T05,1,396.68,2025-11-30
TX06964,C0067,P001,T05,3,96.8,2023-08-22
TX06965,C0805,P012,T02,1,164.57,2023-01-26
TX06966,C0809,P002,T03,2,350.77,2024-03-15
TX06967,C0245,P012,T03,1,227.63,2023-10-12
TX06968,C0625,P044,T03,1,191.33,2023-11-25
TX06969,C0450,P024,T02,1,36.31,2023-12-02
TX06970,C0640,P006,T02,1,185.93,2024-12-10
TX06971,C0864,P047,T03,1,382.74,2024-03-16
TX06972,C0076,P011,T04,1,30.1,2023-06-20
TX06973,C0778,P026,T04,1,62.92,2025-06-05
TX06974,C0501,P030,T05,1,71.57,2023-01-15
TX06975,C0572,P012,T03,1,91.74,2025-03-24
TX06976,C0662,P017,T02,1,108.87,2023-02-02
TX06977,C0922,P011,T02,1,237.88,2023-06-21
TX06978,C0058,P031,T03,1,345.71,2024-08-02
TX06979,C0037,P044,T01,1,95.01,2025-12-04
TX06980,C0172,P018,T05,1,150.23,2025-07-05
TX06981,C0982,P021,T03,1,118.59,2024-10-17
TX06982,C0725,P011,T05,1,2984.4,2025-07-03
TX06983,C0624,P004,T02,2,211.6,2025-06-12
TX06984,C0052,P029,T05,1,298.86,2024-04-10
TX06985,C0876,P002,T04,1,270.75,2023-03-24
TX06986,C0811,P022,T05,1,1156.16,2023-01-16
TX06987,C0669,P006,T04,2,187.91,2025-07-19
TX06988,C0352,P042,T05,3,896.8,2023-10-09
TX06989,C0067,P036,T02,1,64.77,2024-04-28
TX06990,C0586,P009,T01,1,54.2,2023-11-19
TX06991,C0727,P005,T02,1,182.33,2024-02-05
TX06992,C0089,P025,T05,1,356.6,2023-03-22
TX06993,C0641,P024,T01,1,35.75,2024-10-06
TX06994,C0291,P005,T01,1,262.45,2024-07-13
TX06995,C0763,P031,T01,2,195.14,2025-03-15
TX06996,C0554,P018,T05,1,328.56,2025-06-19
TX06997,C0124,P037,T04,2,231.34,2024-02-04
TX06998,C0542,P041,T01,1,3064.16,2024-06-05
TX06999,C0404,P004,T04,2,249.58,2024-09-22
TX07000,C0174,P041,T03,1,50.49,2024-05-19
TX07001,C0839,P035,T05,1,43.73,2023-09-12
TX07002,C0012,P007,T03,2,147.4,2025-04-13
TX07003,C0321,P032,T04,1,178.12,2023-05-26
TX07004,C0012,P038,T03,1,234.51,2023-03-01
TX07005,C0093,P007,T04,1,78.25,2023-07-13
TX07006,C0302,P029,T04,1,48.54,2025-09-16
TX07007,C0056,P030,T01,1,77.98,2024-02-26
TX07008,C0604,P036,T01,1,394.37,2024-04-16
TX07009,C0080,P020,T04,1,81.62,2025-07-31
TX07010,C0717,P043,T02,1,92.05,2023-11-01
TX07011,C0056,P004,T05,2,261.72,2024-01-09
TX07012,C0059,P035,T03,1,231.14,2024-04-27
TX07013,C0310,P024,T05,1,391.82,2023-12-18
TX07014,C0894,P040,T05,2,92.27,2024-11-26
TX07015,C0647,P045,T04,2,258.27,2023-12-01
TX07016,C0771,P045,T03,1,329.92,2024-05-12
TX07017,C0134,P037,T05,1,181.0,2025-12-18
TX07018,C0834,P020,T04,1,128.68,2023-10-05
TX07019,C0008,P044,T04,1,231.75,2024-10-15
TX07020,C0218,P047,T04,2,151.79,2024-05-06
TX07021,C0626,P039,T01,1,230.09,2025-07-18
TX07022,C0389,P026,T02,2,79.1,2024-05-24
TX07023,C0980,P022,T02,2,345.62,2023-01-07
TX07024,C0037,P025,T02,1,59.66,2025-05-18
TX07025,C0997,P013,T02,1,42.46,2024-06-20
TX07026,C0633,P045,T02,1,171.38,2024-02-06
TX07027,C0567,P017,T03,1,351.99,2024-03-09
TX07028,C0059,P026,T02,2,220.71,2025-05-09
TX07029,C0280,P012,T02,1,194.56,2024-08-03
TX07030,C0925,P018,T03,1,323.7,2023-08-29
TX07031,C0371,P048,T03,1,351.08,2023-10-29
TX07032,C0667,P006,T01,1,1192.16,2024-06-26
TX07033,C1000,P019,T05,1,263.79,2023-12-08
TX07034,C0268,P006,T05,1,133.73,2024-09-06
TX07035,C0582,P025,T02,1,361.71,2023-06-02
TX07036,C0713,P011,T05,1,391.91,2025-04-15
TX07037,C0158,P018,T04,1,85.98,2024-05-30
TX07038,C0141,P043,T04,1,242.92,2025-10-23
TX07039,C0463,P029,T02,1,296.81,2024-10-23
TX07040,C0397,P014,T05,1,355.22,2025-02-06
TX07041,C0723,P042,T05,2,156.85,2023-01-05
TX07042,C0067,P004,T04,1,65.31,2025-01-24
TX07043,C0966,P042,T01,2,103.69,2024-07-23
TX07044,C0012,P031,T05,1,281.2,2024-04-25
TX07045,C0609,P004,T03,3,328.85,2023-12-18
TX07046,C0571,P017,T03,2,399.1,2023-02-22
TX07047,C0129,P047,T05,1,115.38,2024-09-06
TX07048,C0143,P016,T04,1,2228.88,2025-02-25
TX07049,C0791,P011,T03,1,38.03,2023-05-26
TX07050,C0883,P018,T04,1,179.87,2025-03-08
TX07051,C0288,P008,T01,1,2789.36,2025-04-26
TX07052,C0449,P016,T04,2,250.71,2023-10-29
TX07053,C0371,P005,T05,2,247.13,2023-03-17
TX07054,C0068,P025,T03,1,49.46,2024-06-29
TX07055,C0678,P029,T01,1,23.42,2023-08-09
TX07056,C0825,P011,T03,1,296.32,2024-01-27
TX07057,C0309,P006,T04,1,365.71,2023-04-18
TX07058,C0988,P012,T04,1,372.78,2025-05-01
TX07059,C0073,P033,T02,1,502.96,2023-12-20
TX07060,C0667,P004,T05,1,50.38,2024-08-27
TX07061,C0455,P010,T03,1,195.6,2025-03-20
TX07062,C0454,P025,T05,1,261.93,2025-07-16
TX07063,C0465,P033,T03,1,373.95,2023-05-19
TX07064,C0262,P019,T01,1,122.48,2024-06-11
TX07065,C0725,P026,T01,1,104.68,2025-09-27
TX07066,C0727,P011,T02,2,222.64,2025-05-16
TX07067,C0288,P005,T03,1,84.47,2024-10-21
TX07068,C0836,P048,T05,2,247.86,2025-07-24
TX07069,C0327,P021,T04,1,101.07,2025-09-30
TX07070,C0728,P045,T05,1,245.35,2023-02-28
TX07071,C0115,P022,T03,1,238.42,2025-12-30
TX07072,C0163,P014,T04,1,26.03,2024-09-30
TX07073,C0326,P047,T01,1,242.92,2024-07-12
TX07074,C0603,P047,T05,1,21.69,2024-07-28
TX07075,C0651,P015,T05,1,109.83,2025-06-07
TX07076,C0404,P048,T01,2,221.68,2025-04-19
TX07077,C0074,P040,T04,1,25.73,2025-05-08
TX07078,C0388,P014,T03,1,197.84,2025-03-15
TX07079,C0702,P002,T04,1,51.12,2023-12-18
TX07080,C0676,P006,T01,1,130.57,2025-03-08
TX07081,C0154,P011,T02,1,338.61,2024-08-08
TX07082,C0008,P007,T05,1,318.32,2024-07-22
TX07083,C0750,P023,T05,1,210.65,2024-04-24
TX07084,C0101,P021,T04,1,147.82,2024-07-20
TX07085,C0077,P042,T02,1,192.2,2024-11-08
TX07086,C0004,P003,T04,2,178.6,2025-01-12
TX07087,C0444,P021,T04,2,204.62,2024-05-31
TX07088,C0508,P036,T03,2,304.97,2024-11-07
TX07089,C0642,P005,T02,1,145.76,2024-08-17
TX07090,C0301,P027,T04,2,341.37,2023-04-16
TX07091,C0722,P006,T04,2,313.69,2023-11-20
TX07092,C0163,P031,T05,2,364.96,2024-07-14
TX07093,C0833,P037,T04,1,81.6,2025-03-24
TX07094,C0579,P032,T03,1,242.22,2023-04-19
TX07095,C0588,P010,T01,2,272.61,2024-11-26
TX07096,C0214,P018,T01,1,42.36,2024-06-21
TX07097,C0072,P006,T03,1,51.22,2023-09-21
TX07098,C0471,P019,T02,1,301.12,2025-08-20
TX07099,C0625,P021,T02,2,226.48,2023-05-22
TX07100,C0090,P046,T02,1,251.14,2025-09-14
TX07101,C0947,P025,T05,1,253.71,2025-05-04
TX07102,C0976,P005,T03,1,185.07,2023-12-10
TX07103,C0561,P002,T03,1,154.58,2023-02-15
TX07104,C0947,P026,T02,1,356.35,2023-06-06
TX07105,C0173,P005,T05,1,219.72,2024-01-22
TX07106,C0029,P029,T02,1,267.27,2024-12-16
TX07107,C0046,P039,T02,1,282.79,2023-03-26
TX07108,C0594,P019,T01,2,252.93,2025-09-12
TX07109,C0060,P006,T04,1,113.18,2024-04-18
TX07110,C0957,P004,T05,2,130.91,2023-06-27
TX07111,C0134,P034,T03,1,268.02,2025-05-30
TX07112,C0309,P004,T02,1,259.58,2024-02-12
TX07113,C0817,P006,T02,1,230.26,2023-04-09
TX07114,C0223,P047,T02,1,45.39,2024-05-07
TX07115,C0244,P027,T04,2,294.82,2025-04-26
TX07116,C0648,P032,T04,2,192.87,2025-05-02
TX07117,C0282,P022,T04,1,155.69,2024-09-03
TX07118,C0220,P022,T05,2,99.05,2025-10-29
TX07119,C0259,P008,T05,1,347.13,2024-05-27
TX07120,C0499,P013,T03,2,294.33,2023-08-09
TX07121,C0959,P004,T02,1,97.64,2024-10-07
TX07122,C0833,P024,T02,1,38.74,2023-10-05
TX07123,C0289,P013,T02,1,379.55,2023-06-18
TX07124,C0379,P014,T03,1,393.69,2024-09-29
TX07125,C0471,P042,T05,1,303.75,2023-02-28
TX07126,C0973,P030,T01,1,115.15,2025-06-04
TX07127,C0165,P009,T04,1,187.21,2023-08-06
TX07128,C0374,P021,T01,2,132.84,2025-11-04
TX07129,C0734,P031,T04,1,374.37,2025-05-10
TX07130,C0958,P019,T05,3,299.21,2024-06-06
TX07131,C0148,P043,T02,1,353.93,2025-07-17
TX07132,C0229,P016,T01,1,1016.88,2025-06-13
TX07133,C0228,P037,T03,2,368.93,2024-12-07
TX07134,C0025,P011,T01,1,301.4,2025-01-09
TX07135,C0614,P033,T05,1,195.6,2023-08-17
TX07136,C0676,P011,T03,1,224.06,2025-12-22
TX07137,C0611,P036,T05,2,1958.88,2024-09-06
TX07138,C0067,P039,T03,3,165.96,2024-11-14
TX07139,C0067,P040,T05,1,288.61,2024-07-19
TX07140,C0216,P021,T04,1,-131.42,2024-09-03
TX07141,C0292,P028,T03,2,598.88,2023-01-13
TX07142,C0785,P002,T03,1,160.75,2024-09-12
TX07143,C0154,P010,T05,1,224.57,2024-11-07
TX07144,C0047,P017,T04,2,319.24,2025-10-25
TX07145,C0404,P038,T04,2,247.66,2024-12-10
TX07146,C0424,P003,T01,2,134.48,2025-07-13
TX07147,C0457,P003,T05,1,106.83,2025-09-30
TX07148,C0826,P010,T03,2,302.3,2025-10-28
TX07149,C0096,P045,T01,1,282.65,2023-06-07
TX07150,C0717,P030,T04,2,32.33,2025-10-11
TX07151,C0352,P016,T03,2,180.88,2024-05-23
TX07152,C0316,P007,T04,1,272.18,2023-01-26
TX07153,C0930,P048,T04,1,547.6,2023-06-29
TX07154,C0253,P025,T03,1,142.97,2023-12-30
TX07155,C0648,P032,T03,1,88.09,2025-10-26
TX07156,C0281,P046,T02,2,308.91,2025-03-29
TX07157,C0513,P032,T05,1,54.32,2024-12-28
TX07158,C0785,P044,T01,1,356.11,2025-12-03
TX07159,C0878,P033,T01,1,302.23,2023-08-13
TX07160,C0836,P045,T03,1,178.03,2025-05-02
TX07161,C0587,P006,T04,1,394.59,2024-09-09
TX07162,C0253,P003,T05,1,375.0,2024-05-04
TX07163,C0667,P025,T03,1,25.38,2025-01-28
TX07164,C0722,P021,T01,1,64.3,2023-05-27
TX07165,C0012,P015,T02,1,177.82,2024-01-20
TX07166,C0449,P012,T02,1,161.15,2023-06-02
TX07167,C0839,P033,T02,1,250.66,2023-05-18
TX07168,C0497,P038,T02,1,75.22,2025-05-29
TX07169,C0321,P037,T04,2,358.95,2025-03-05
TX07170,C0871,P038,T04,1,219.73,2025-11-05
TX07171,C0148,P041,T05,3,301.02,2023-06-24
TX07172,C0209,P037,T04,3,42.21,2023-11-28
TX07173,C0700,P032,T01,1,97.85,2024-01-11
TX07174,C0370,P012,T03,2,298.07,2025-05-14
TX07175,C0722,P017,T02,1,377.69,2023-10-02
TX07176,C0152,P031,T05,1,-368.35,2023-01-21
TX07177,C0258,P008,T04,1,389.75,2023-07-05
TX07178,C0151,P037,T05,2,112.61,2023-02-04
TX07179,C0948,P034,T03,1,105.96,2025-03-06
TX07180,C0412,P001,T04,2,86.04,2023-01-25
TX07181,C0350,P027,T02,1,198.77,2024-12-23
TX07182,C0012,P032,T04,1,255.73,2024-08-15
TX07183,C0146,P011,T05,1,324.15,2023-01-04
TX07184,C0426,P020,T01,2,289.78,2024-03-20
TX07185,C0067,P048,T02,1,27.02,2023-09-19
TX07186,C0518,P020,T05,1,188.91,2025-02-19
TX07187,C0460,P014,T03,1,295.36,2024-11-30
TX07188,C0764,P027,T01,1,215.64,2023-11-06
TX07189,C0665,P001,T02,2,225.22,2025-05-29
TX07190,C0452,P044,T05,1,273.15,2025-04-25
TX07191,C0226,P009,T01,1,95.95,2023-05-12
TX07192,C0729,P046,T01,1,373.44,2025-10-26
TX07193,C0720,P006,T04,1,249.1,2024-03-04
TX07194,C0145,P041,T04,1,169.43,2025-03-14
TX07195,C0915,P042,T05,1,86.57,2023-05-31
TX07196,C0065,P042,T02,1,381.63,2024-10-30
TX07197,C0057,P038,T05,1,23.86,2024-02-16
TX07198,C0187,P044,T04,1,292.51,2024-07-23
TX07199,C0909,P002,T02,1,103.11,2024-02-10
TX07200,C0534,P043,T01,1,79.01,2024-05-28
TX07201,C0787,P048,T03,1,281.92,2024-11-06
TX07202,C0231,P027,T04,2,-241.18,2024-12-02
TX07203,C0498,P004,T02,1,173.07,2025-07-20
TX07204,C0375,P036,T01,1,45.48,2025-03-26
TX07205,C0829,P022,T02,1,344.64,2024-08-21
TX07206,C0028,P035,T05,1,155.11,2025-10-31
TX07207,C0245,P016,T05,1,84.31,2023-01-09
TX07208,C0143,P046,T01,1,125.08,2025-08-14
TX07209,C0858,P029,T04,1,238.25,2024-05-18
TX07210,C0475,P026,T01,1,153.78,2025-04-27
TX07211,C0410,P023,T02,1,398.15,2023-10-02
TX07212,C0457,P046,T04,1,235.65,2024-11-02
TX07213,C0966,P043,T03,2,234.15,2023-02-18
TX07214,C0849,P009,T05,1,345.22,2024-08-30
TX07215,C0718,P013,T03,2,141.54,2025-09-10
TX07216,C0292,P027,T04,1,354.94,2025-06-13
TX07217,C0159,P022,T03,1,299.98,2023-03-11
TX07218,C0921,P046,T05,2,285.03,2024-12-10
TX07219,C0428,P047,T04,2,215.92,2023-10-18
TX07220,C0283,P014,T05,1,389.73,2025-01-16
TX07221,C0481,P038,T02,1,25.8,2023-08-28
TX07222,C0919,P038,T03,1,-262.1,2023-03-04
TX07223,C0401,P027,T04,1,314.5,2024-04-15
TX07224,C0571,P027,T01,2,207.23,2023-03-27
TX07225,C0805,P029,T05,1,73.14,2024-04-02
TX07226,C0432,P041,T02,1,228.67,2023-05-17
TX07227,C0236,P011,T01,2,239.58,2025-05-24
TX07228,C0994,P026,T04,1,103.54,2023-12-02
TX07229,C0955,P002,T02,1,104.95,2024-05-27
TX07230,C0840,P033,T02,3,162.63,2025-05-11
TX07231,C0701,P031,T01,1,58.24,2023-01-06
TX07232,C0299,P023,T04,1,143.87,2024-08-10
TX07233,C0915,P013,T05,1,201.76,2024-10-12
TX07234,C0282,P017,T04,2,96.47,2024-05-14
TX07235,C0805,P005,T04,1,246.86,2024-11-30
TX07236,C0919,P018,T04,2,268.44,2025-10-11
TX07237,C0612,P048,T02,2,39.03,2024-12-25
TX07238,C0805,P034,T05,1,67.31,2023-11-26
TX07239,C0790,P022,T02,3,71.91,2023-12-27
TX07240,C0195,P028,T04,1,123.41,2025-10-11
TX07241,C0673,P033,T01,1,234.15,2025-11-22
TX07242,C0089,P004,T03,1,54.44,2024-08-24
TX07243,C0514,P025,T01,2,251.19,2025-08-14
TX07244,C0157,P047,T01,1,46.73,2023-04-24
TX07245,C0424,P003,T04,1,212.46,2024-10-17
TX07246,C0833,P017,T04,1,308.15,2024-04-19
TX07247,C0984,P041,T03,2,127.56,2025-04-03
TX07248,C0331,P037,T02,2,261.77,2023-03-08
TX07249,C0544,P036,T05,1,100.05,2025-12-23
TX07250,C0518,P021,T05,1,45.72,2024-03-24
TX07251,C0953,P010,T01,1,25.04,2024-08-24
TX07252,C0488,P009,T05,1,268.8,2023-12-25
TX07253,C0714,P023,T01,1,387.26,2023-03-27
TX07254,C0922,P013,T03,1,346.73,2023-01-30
TX07255,C0387,P037,T03,1,239.42,2023-05-10
TX07256,C0900,P012,T03,1,256.15,2023-03-16
TX07257,C0918,P047,T02,2,73.02,2025-07-05
TX07258,C0927,P044,T04,3,167.89,2025-05-31
TX07259,C0276,P003,T04,2,339.79,2025-12-08
TX07260,C0406,P037,T03,2,338.26,2024-02-18
TX07261,C0870,P020,T01,1,234.39,2025-08-21
TX07262,C0375,P036,T02,1,128.97,2024-02-03
TX07263,C0609,P002,T05,1,94.69,2024-05-04
TX07264,C0113,P011,T05,1,260.78,2025-07-05
TX07265,C0058,P046,T01,1,305.8,2024-05-11
TX07266,C0418,P033,T02,2,199.33,2024-12-14
TX07267,C0586,P020,T05,1,143.77,2024-03-31
TX07268,C0403,P015,T01,1,198.56,2025-04-29
TX07269,C0583,P004,T03,1,190.65,2025-07-15
TX07270,C0526,P032,T01,1,395.26,2023-10-04
TX07271,C0700,P003,T02,1,79.31,2025-06-28
TX07272,C0656,P021,T04,1,155.86,2024-01-16
TX07273,C0431,P016,T01,1,24.92,2025-06-15
TX07274,C0432,P032,T05,1,245.96,2023-12-14
TX07275,C0133,P018,T05,1,372.95,2025-02-13
TX07276,C0526,P021,T03,2,196.83,2024-01-23
TX07277,C0594,P026,T03,1,177.4,2024-06-13
TX07278,C0486,P045,T03,1,303.14,2024-10-09
TX07279,C0337,P015,T04,1,87.53,2025-06-27
TX07280,C0727,P047,T03,3,132.93,2025-11-27
TX07281,C0072,P035,T02,3,142.79,2025-05-08
TX07282,C0915,P042,T05,1,38.44,2023-08-19
TX07283,C0025,P034,T03,3,309.52,2023-07-30
TX07284,C0958,P008,T03,2,201.0,2024-05-26
TX07285,C0470,P015,T05,2,48.34,2025-07-30
TX07286,C0418,P028,T03,2,207.89,2023-03-17
TX07287,C0260,P042,T03,1,177.21,2025-12-25
TX07288,C0012,P001,T05,1,211.52,2024-03-05
TX07289,C0281,P005,T05,1,184.89,2023-05-04
TX07290,C0102,P012,T04,1,382.17,2023-04-16
TX07291,C0665,P016,T03,2,-361.98,2025-02-10
TX07292,C0332,P013,T02,2,315.42,2023-11-05
TX07293,C0764,P016,T03,1,356.58,2023-10-11
TX07294,C0210,P018,T03,1,148.82,2024-10-10
TX07295,C0897,P022,T04,2,376.66,2023-10-01
TX07296,C0538,P026,T02,1,22.87,2024-02-19
TX07297,C0110,P011,T03,3,300.81,2023-10-25
TX07298,C0406,P030,T01,1,272.74,2025-03-09
TX07299,C0210,P011,T05,2,163.58,2025-08-05
TX07300,C0200,P048,T03,1,294.87,2024-01-04
TX07301,C0511,P014,T05,1,280.12,2024-12-06
TX07302,C0677,P042,T03,1,307.82,2024-01-15
TX07303,C0912,P027,T05,1,396.53,2024-01-23
TX07304,C0508,P008,T05,1,295.08,2024-07-28
TX07305,C0959,P006,T02,3,286.65,2023-10-13
TX07306,C0939,P033,T01,2,310.43,2025-03-13
TX07307,C0864,P012,T03,1,240.31,2023-07-14
TX07308,C0506,P033,T03,1,159.86,2023-05-12
TX07309,C0133,P035,T05,1,224.73,2025-12-21
TX07310,C0221,P016,T01,1,21.37,2024-04-20
TX07311,C0656,P023,T04,1,97.15,2023-11-21
TX07312,C0426,P033,T02,1,92.5,2024-09-12
TX07313,C0138,P040,T01,1,189.78,2025-02-17
TX07314,C0488,P024,T04,1,334.76,2025-10-28
TX07315,C0021,P038,T04,1,55.1,2023-10-30
TX07316,C0737,P048,T03,1,178.77,2025-04-15
TX07317,C0070,P035,T03,1,384.96,2024-03-06
TX07318,C0634,P020,T04,1,280.38,2025-12-08
TX07319,C0791,P035,T02,1,239.12,2025-01-10
TX07320,C0127,P035,T04,1,247.23,2024-08-15
TX07321,C0531,P026,T04,3,272.46,2025-03-15
TX07322,C0778,P014,T01,1,112.75,2024-08-24
TX07323,C0264,P025,T01,1,79.93,2025-03-18
TX07324,C0158,P010,T05,2,109.53,2024-02-29
TX07325,C0350,P045,T04,1,38.66,2024-08-04
TX07326,C0564,P043,T04,1,50.68,2023-07-04
TX07327,C0582,P028,T02,1,267.76,2024-03-31
TX07328,C0126,P044,T01,1,56.11,2023-07-20
TX07329,C0465,P025,T04,1,162.63,2024-01-02
TX07330,C0274,P010,T05,1,338.09,2024-09-18
TX07331,C0839,P005,T03,2,222.7,2024-11-09
TX07332,C0324,P030,T05,2,344.34,2025-02-13
TX07333,C0836,P010,T02,2,1230.08,2023-08-02
TX07334,C0434,P041,T01,1,220.28,2023-06-13
TX07335,C0729,P003,T04,2,314.17,2023-03-31
TX07336,C0516,P048,T01,1,168.0,2023-01-13
TX07337,C0629,P019,T04,1,262.11,2025-06-24
TX07338,C0404,P017,T05,1,95.72,2023-08-05
TX07339,C0767,P047,T04,2,70.96,2024-10-01
TX07340,C0432,P018,T01,3,178.24,2025-10-03
TX07341,C0465,P035,T05,1,394.97,2024-03-28
TX07342,C0530,P010,T01,1,41.27,2023-12-30
TX07343,C0832,P044,T03,1,100.35,2025-12-10
TX07344,C0664,P037,T02,1,302.16,2023-01-29
TX07345,C0367,P030,T01,2,264.05,2023-02-01
TX07346,C0676,P044,T04,2,254.29,2025-02-06
TX07347,C0648,P002,T02,1,270.34,2024-12-09
TX07348,C0929,P041,T01,2,184.81,2023-07-13
TX07349,C0838,P017,T05,1,373.43,2024-02-12
TX07350,C0655,P008,T04,2,116.8,2024-10-10
TX07351,C0358,P023,T03,2,45.08,2023-12-06
TX07352,C0778,P019,T05,1,22.2,2024-01-04
TX07353,C0582,P033,T05,1,318.73,2024-01-06
TX07354,C0981,P004,T05,1,3198.16,2024-12-26
TX07355,C0248,P009,T01,2,351.72,2023-01-08
TX07356,C0075,P008,T02,1,1467.52,2024-11-15
TX07357,C0067,P003,T03,2,201.35,2024-04-11
TX07358,C0646,P046,T02,1,368.85,2023-05-10
TX07359,C0935,P015,T05,1,40.59,2023-12-12
TX07360,C0004,P024,T01,2,83.99,2024-05-28
TX07361,C0728,P039,T04,2,319.56,2024-05-05
TX07362,C0663,P036,T02,1,127.05,2023-04-07
TX07363,C0737,P044,T02,1,169.33,2024-06-10
TX07364,C0371,P014,T05,1,121.09,2024-12-30
TX07365,C0815,P048,T05,1,105.41,2023-02-23
TX07366,C0048,P034,T04,1,332.03,2024-08-11
TX07367,C0754,P036,T04,1,335.21,2023-04-06
TX07368,C0272,P033,T03,2,146.43,2023-04-28
TX07369,C0486,P018,T05,2,271.1,2024-11-16
TX07370,C0818,P038,T01,2,64.81,2023-09-14
TX07371,C0280,P014,T04,1,59.81,2023-04-17
TX07372,C0185,P031,T03,1,198.8,2024-04-19
TX07373,C0692,P037,T01,1,199.23,2025-09-19
TX07374,C0546,P017,T01,1,289.81,2024-12-31
TX07375,C0526,P026,T05,1,211.57,2024-07-21
TX07376,C0260,P034,T05,1,374.7,2024-03-02
TX07377,C0041,P031,T03,2,247.57,2025-04-09
TX07378,C0416,P025,T05,1,103.27,2025-02-14
TX07379,C0101,P047,T01,2,343.46,2025-08-20
TX07380,C0907,P017,T01,1,232.16,2023-01-04
TX07381,C0047,P013,T04,1,100.07,2023-11-12
TX07382,C0441,P023,T02,2,277.78,2024-07-31
TX07383,C0055,P001,T03,1,113.89,2025-01-17
TX07384,C0091,P008,T04,1,170.45,2024-11-03
TX07385,C0664,P031,T04,1,282.18,2025-05-31
TX07386,C0653,P027,T05,1,-232.39,2023-04-16
TX07387,C0038,P014,T01,1,172.15,2025-12-07
TX07388,C0002,P005,T04,1,119.42,2023-05-18
TX07389,C0074,P016,T03,1,166.48,2024-07-02
TX07390,C0762,P011,T05,2,3038.32,2024-04-16
TX07391,C0588,P040,T02,1,383.4,2025-01-02
TX07392,C0044,P016,T05,1,301.39,2025-03-24
TX07393,C0496,P003,T05,1,393.04,2024-01-21
TX07394,C0722,P012,T05,2,337.94,2024-04-29
TX07395,C0868,P019,T01,1,116.5,2025-09-28
TX07396,C0930,P047,T05,1,145.04,2025-09-29
TX07397,C0340,P013,T04,2,34.04,2023-03-23
TX07398,C0131,P037,T04,1,45.78,2024-09-26
TX07399,C0236,P024,T04,3,147.83,2025-09-08
TX07400,C0774,P029,T02,1,55.76,2023-03-06
TX07401,C0965,P043,T02,2,115.31,2024-12-03
TX07402,C0475,P031,T02,2,172.56,2023-07-17
TX07403,C0310,P004,T05,2,27.67,2023-08-13
TX07404,C0435,P046,T04,3,139.23,2024-07-23
TX07405,C0309,P014,T01,1,291.1,2023-11-27
TX07406,C0260,P007,T05,1,212.37,2025-07-18
TX07407,C0603,P005,T04,3,238.95,2023-07-26
TX07408,C0016,P025,T03,1,88.79,2025-04-20
TX07409,C0263,P016,T03,2,65.11,2024-06-24
TX07410,C0667,P035,T03,1,231.25,2025-05-09
TX07411,C0038,P029,T01,3,166.31,2025-09-04
TX07412,C0077,P045,T02,1,45.34,2023-10-22
TX07413,C0297,P038,T01,1,206.41,2025-12-29
TX07414,C0876,P033,T03,2,82.55,2023-05-12
TX07415,C0763,P040,T04,1,221.33,2023-07-24
TX07416,C0028,P047,T03,1,232.9,2024-11-16
